,eng_reference,trimmed_segment_path
126,"I have to say that. so slippy, it shoots up easily . What are you gonna say? See, it shoots up! I'm about to say if you washed your hand yet. It's a question. I did. If it's salty, you know where it comes from. I did wash my hands. Do you have to use all the almonds? Yes, all of them.",combined_clean_all/combined_output_127.wav
127,"It shot up again. This is my first time peeling the almond skin. My first time too. Pao, you have to zoom in the almonds. Just squeeze and it comes off. P' Pao, you are standing like this. be careful, it might shoot up to you. Take it.No. No way, it's the skin. We have to use roasted almonds. Why?Does it smell better?",combined_clean_all/combined_output_128.wav
128,"It's good to spend a day off like this. To peel the almond skin. To make some food. All done. The ingredients are. peeled roasted almonds, and sugar. That's it. We're using the jaggery.Organic one. These are snacks for Pao.",combined_clean_all/combined_output_129.wav
129,"This is a hot jug. 100 Which we then put in 100 grams of almonds. 1000 1000 milligrams of water. It's super easy. A little bit more. OK, it's enough. Place the lid. then we put it on the machine. When you place the hot jug, the light here will turn to red.",combined_clean_all/combined_output_130.wav
130,"Just change the hot jug to cold jug, then you can make different menu. and we press the multi-grain milk button. then the start button later. 25 Here it shows 25 minutes. so we'll just wait. This appliance. can heat up and blend at the same time. Let's see when it's done.",combined_clean_all/combined_output_131.wav
131,"it will be hot and some smoke will come out. And it is a heat-resistant appliance. as it's a glass. It's able to withstand heat up to 100 degrees. Apart from making almond milk, we can make soy milk. and also some soup. It's very easy to make. What should we do while we are waiting? What to do.",combined_clean_all/combined_output_132.wav
132,"while we're waiting. It's getting hot. Then we add some sugar, 4 4 tablespoons. Close the lid cap. and press the blend botton here. in order to mix the sugar well.",combined_clean_all/combined_output_133.wav
133,"Just for a second. It's already done. Hot fresh almond milk. Oh. Oho! It's the blender that smells great. has a heating system. You'll see. Hmm, it smells so much almond. Here you go. Oh, it looks very good. It's so fine. It's watery.",combined_clean_all/combined_output_134.wav
134,"Oh, look! It smells great. Cheers! It's so hot. So good, it smells amazing. Your glasses fogged up. Is it good? Yes. Better than buying it. Good, isn't it? Hot menu is great too. Round of applause. P' Pao, how is it? Be careful, it's hot.",combined_clean_all/combined_output_135.wav
135,"Good, it smells great. Nutty flavor. Have it all. Have it all, Pao. I can't. It's good, drink it up. Slowly sipping. Can't believe that Mew can make it this good. It's so fine. Awesome. There is no almond flakes left. Well, it is good. so milky, it's so fine.Yes.",combined_clean_all/combined_output_136.wav
136,"It's fine almond milk. So awesome.So hot. How many points? 9.2. With point two as well. Where's the rest of the point? It's too hot. If it's a bit warm, I can drink it up in a minute. Oh, I see. Get free Air fryer. 15 and 15 discount. Alright, we've finished both today's menus. And it's very easy to make.",combined_clean_all/combined_output_137.wav
137,"You can do both hot and cold preparations. Both of which are so delicious. and so easy to make. If I can do it, I'm sure everyone can do it too. You can try to do it. Don't forget to click Like, share and subscribe for me too. And whoever follow my recipe, how it turns up, please share it to me.",combined_clean_all/combined_output_138.wav
138,"I'd love to see. It's not over yet, there's a game to play . Before I finish this EP, I have a fun game for you to play. As I said in the last EP, I've already known the gender of my baby. I'd like you guys to guess that. whether my baby.",combined_clean_all/combined_output_139.wav
139,"is a boy or a girl. If you guess it right, I have a prize for you. I'll show you the special prize. in next EP. along with announcing the list of lucky winners. Just leave a comment whether a boy or a girl. For those people who guess it correctly, I'll have a lucky draw for. 10 10 prizes in total. It's a very special prize. that is not sold anywhere.",combined_clean_all/combined_output_140.wav
140,"Because it's a special order from me. Take a closer look. Please leave an answer within. 28 2564 Wednesday, April 28, 2021 . at 20 00. So today I will treat them to. spicy Tom Yum hot pot. Hello everyone. This is.. a month of giving out bonuses.",combined_clean_all/combined_output_141.wav
141,"And our company is. a food related company, so apart from the bonus, we'll treat our staff to. a feast. Because when they work on editing video, every time they like to say they're starving. So today I will treat them to. spicy Tom Yum hot pot. Let's see who is going with me. Hello!",combined_clean_all/combined_output_142.wav
142,Today I will treat you to have something nice. Anyone want to go? Yes. You can stay if you want. What are we going to eat? Something hot and spicy. How hot? Is it as hot as you? It's a big hot pot. Can you tell the restaurant name? No. It's a surprise. Hello.,combined_clean_all/combined_output_143.wav
143,"Anyone wanna have. What to eat? a hot pot? spicy and flavorful one. Where to? It's my treat. Your treat? Yes, my treat. No more work. Do you know what we'll have? No, I don't. Is it spicy and flavourful? You won't go if it's not spicy? Exactly. It's spicy. Have you put your makeup on yet? Oh, I can do it in the car.",combined_clean_all/combined_output_144.wav
144,"C'mon let's go! Anyone wanna go for lunch? It's my treat. Let's go all together. Let's go all together. See you at. Is it Thonglor? the restaurant. Where is the restaurant? It's a very special menu today. It's full-on, and you can order unlimited.",combined_clean_all/combined_output_145.wav
145,"A person who eats and looks the most delish, 2000 will get 2000 THB prize. Oh no! What? It should be mine. Here we are. It's this restaurant. MK MK Ah, it's MK. Is it MK? Yes, have a look! It's a spicy Tom Yum hot pot. They used to have it before but. it wasn't as spicy and flavorful as this one.",combined_clean_all/combined_output_146.wav
146,"It's full-on. It's full-on this time. You can order anything in the menu. as you wish. Actually, the set has. 3 levels of spiciness, mild, medium and. very spicy. What would you like? Very spicy. Mild. It could be too spicy. Why don't we try the medium one. Who is the hottest one here?",combined_clean_all/combined_output_147.wav
147,"Let's compete. Alright, 3 of you. get the very spicy one then. this group gets the medium one. How about the mild one? I want the mild one. OK, fine. Now we can sit separately. There are 4 types of set menus, starting from 299 THB. It is a value set for 1-2 persons. Next one is Tom Yum meaty set.",combined_clean_all/combined_output_148.wav
148,"for 499 THB. You'll get some crispy pork in the set too. Oh, crispy pork too! Crispy pork. And then also some. pork patty with shitake mushroom. MK But it has some vegetables too. Oh yeah some vegetables. But no one will eat it if I order. I will.Yes, I'll have shiitake mushrooms.",combined_clean_all/combined_output_149.wav
