,eng_reference,trimmed_segment_path
121,"We'll get you a drink. This is a mocktail. Saw this shop, he's been open since year 1886, everyone. Hey, it's delicious. It's sour. He's like wearing a strawberry blend, and it's sour, it's fragrant. And then it Eat and it's very happy. So close, everybody. Hey, the row is fast.",combined_wav_3/combined_output_122.wav
122,"Because this shop is a lot of people Eating the sea has already floated like this. The drink starts here, it must eat oysters. not oysters, oysters, oysters, it's right. Just sheep from his hand If there is flow, shellfish flow Lobster.",combined_wav_3/combined_output_123.wav
123,Put the line in here. Not enough hands. This is an Octopus Squid Whiskers Squid Salad This one sold very well. Everyone is waiting. We don't know what it is. Oh wow Looks very yummy Meaning that this shop has come to many orders,combined_wav_3/combined_output_124.wav
124,"This one, Moss must hold for the cameraman. Because if we go to a new line, very long Thank you. Thank you. Is this coming to eat or come to open a shop or eat? Oh, yeah. Thank you. Thank you so much for remembering. Very confused. There are Thai people too, because usually Moss Come to walk, Moss will not meet like Thai people",combined_wav_3/combined_output_125.wav
125,"We got a table. He's chic. Use a beer bucket. Whoa, whoa. Want to sit anywhere The lawn can sit. This is artificial turf. Should he be a crab for this particular job? This. Very suitable for waiting in line I'll see what American shellfish will look like. He'll have two species.",combined_wav_3/combined_output_126.wav
126,"Can't try to look the same, try the first species But Moss doesn't remember what species this is. The clams are sweet and very fresh. And then there's the salinity of the sea that's not very salty. And this is another species. It will be flat. Please. Hm. This taste is a little salty, different from the ocean of the sea. This is a scallop.",combined_wav_3/combined_output_127.wav
127,"But this one, he looks like wearing something too I'll try to soak the clams here. It's like a scallop. The clam water here is very sour. But combined, this is delicious, similar to shellfish In Thailand, this is a lobster on dessert. Bang The meat is very soft. And it has cream",combined_wav_3/combined_output_128.wav
128,"And a little salty And then there's the onion upstairs. This one is very mellow. How does it look like a trick? Everyone. It eats like a cookie, but it's not. And then there's eggs and then there's pickled onions on top. All in all, this is very delicious. This one is all out.",combined_wav_3/combined_output_129.wav
129,"Very quickly, I said that it is a spa. Look at that. Hey! Very big oyster. It looks like a chili pepper. It will be sour and sour. And the shellfish is fresh, biting and melting in his mouth, still not chewing at all, it melts first And then he will have fried fragrances sprinkled on top Seriously, it looks like eating oysters.",combined_wav_3/combined_output_130.wav
130,"Same, oysters like our home. But since he will taste sour and spicy of burned peppers It's delicious. His glass is very cute. This is of the cameraman. This one will design a little sour. Wake up. So what? This one has cheese and nuts. And then have like fragrant? And then hold it well",combined_wav_3/combined_output_131.wav
131,"Let us catch like this. It's delicious. Beans, cheese and fragrances. Boom and delicious sausage? Oh. This shop looks very emotional. This is here. It's cheese and mushrooms. There's something. Well, as I said, the food is very diverse. This one comes in a style of cheese.",combined_wav_3/combined_output_132.wav
132,"need dessert. This is a very cute size cupcake. It's delicious, isn't it? I'll let pick it up again. Not very sweet. moose. Soft. Hey, really delicious. This is for the cameraman. Come on. This one looks delicious. This one is similar to meatballs.",combined_wav_3/combined_output_133.wav
133,"And then there's ketchup and bread. This shop is full. This is Japanese food. Come to try This one is fish meat. And also have oranges, Everyone looks so yummy Is each food here, he will arrange very beautiful Until we like to ask to look first and then eat Very delicious.",combined_wav_3/combined_output_134.wav
134,"Is fresh fish meat And then it has shrimp eggs sprinkled on top. And it will eat the leaves And there are oranges The design is slightly sour. Greasy cut is like Get a very good single taste Delicious Grill beef. Oh. This is wagyu meat, everyone. It's a wagyu beef taco. Like a poignant spice",combined_wav_3/combined_output_135.wav
135,"What pellets are there too? Very mellow. Everyone, this is Boba tea. Look. The small glass is very cute. The boba are soft. Now it's in place. Getting drunk. Pork bamboo shoots Everyone will think that Moss went to the Thai curry restaurant. No, it's a Chinese. This one.",combined_wav_3/combined_output_136.wav
136,"Because each thing is small, so we took this one. It's a lot. It will be designed sweet, sweet as Chinese sauce. But his chili is a big chili like this, but chili is spicy Well, that's right. This is called Zabschicken. This is what I saw on the menu. But he will be spicy and like wearing",combined_wav_3/combined_output_137.wav
137,"Too sweet to be like a foreigner. Eat a lot. Whoa. This shop water is the biggest glass, everyone. Most of them are small size or anything. But if eating all, this is full And look, there are flowers What is this water? This is because I will try it.",combined_wav_3/combined_output_138.wav
138,"Porto's will be famous for cheese Roll. Is a pork It's delicious. Dip him. Here, he brought the charcoal stove back. Pizza. Look at the very thin sheet. Come to see this Cold like this, I need ice cream. So cute. Small Corn I've been walking for almost two hours.",combined_wav_3/combined_output_139.wav
139,Many stores have already started out. I said that until 7  00 Called that we have tasted something new And then we saw that each of the chefs created the raw materials that The food looks delicious. It's art too. It's a delicious taste. Each shop wants to say that it's delicious without being disappointed.,combined_wav_3/combined_output_140.wav
140,"Although it's a taste we're not familiar with. But the moss has already felt like hey, it's delicious. Whether it's water, whether it's many foods, we've seen the lifestyle. The lives of the Americans here that they look like Come to stand in the sun and have a joint activity on Sunday",combined_wav_3/combined_output_141.wav
141,"And then one hundred percent of the income goes to the homeless. Now we hope that the homeless in Los Angeles will drop, because now, in addition to government help, the average person I have to help you together. Okay, this clip I want to say is very full. Everyone thinks the moss went all over. How many foods?",combined_wav_3/combined_output_142.wav
142,"Who's counting right? Comment. Okay, go ahead today. Bye bye. We'll buy this ring like Rose I'm her fans so I'll buy it Today I've calculated Half a million It's twinkling yellow gold Like Rose's Want it? On three So cute",combined_wav_3/combined_output_143.wav
143,Morning It's so early I woke up so early today This is one of my exciting day It's really is Because today I'll tell you that it'll be easy Friday of New Year and I,combined_wav_3/combined_output_144.wav
144,Because today we have a very tight schedule What will happen today in this early morning is we'll hurry to have a shower and go to buy Rose's ring I'll show you how it looks You know,combined_wav_3/combined_output_145.wav
145,it takes a very long time because we have to wait for the ring size But It's awesome and very beautiful I know you guys wann see it I wanna see it too We should hurry to have shower and get dressed Let me have something to eat and prepare myself,combined_wav_3/combined_output_146.wav
146,Then we'll go to buy the ring We're ready You know We've done getting dress so quickly because we must get there in time to get the voucher to get our credit money back We must be there before 11.00 Look at him,combined_wav_3/combined_output_147.wav
147,Wow! Tell them what event will you join today It's the Byredo event What product will they launch? New cosmetics Please stay tuned for that We're gonna be busy today  because we have a lot of work   Busy since this morning,combined_wav_3/combined_output_148.wav
