,eng_reference,thai_reference,trimmed_segment_path
255, Seine   Lots of important place along the Seine.  That the cruise for dinner.  The bridge above us is for walking.      Very thin for people only.  They must be thrilled.  We should try for excitement.  Another interesting museum.,ข้างแม่น้ำ มีสถานที่สำคัญเยอะมากเลย อันนั้นเรือดินเนอร์นะคะ ดูข้างบนเป็นสะพานสำหรับคนเดิน บางมาก ห้ามรถ ให้คนข้ามอย่างเดียว คงเสียวไส้ น่าไปเดินเหมือนกันคงตื่นเต้น อีกหนึ่งมิวเซียมที่น่าสนใจของที่นี่,combined_wav2/combined_output_2_256.wav
256,"   We're near Louvre Museum on another bank.    Let's see it closly tomorrow.  Look, it's very long.  This is the highlight.  Notre-Dame   We're arriving Notre-Dame.  They're fixing it from the fire.  Notre-Dame This is Notre-Dame.  They're fixing it from the fire.  The river here is clean.",เรามาโซนแล้วลูฟวร์แล้ว อยู่ฝั่งตรงข้าม พรุ่งนี้เข้าไปใกล้ๆ กันนะ ดูสิยาวถึงนู่นเลย นี่คือไฮไลท์ของทริป เราจะถึง แล้ว ถึงจะไฟไหม้แต่กำลังซ่อมอยู่นะ นี่ค่ะ เขากำลังซ่อมอยู่ที่ไฟไหม้ แม่น้ำเขาสะอาด,combined_wav2/combined_output_2_257.wav
257, Paris cleans the trash very well.  It's a bit dirty on the ground.  But the river is clean.  I want to see Chao Phraya like this.  Don't throw trash in the river.  Lots of people on the bank for the good air.  We're getting off.  They've promoted it in advance.,ไม่มีขยะเลยเขาเก็บดีมากปารีสเนี่ย บนดินอาจจะสกปรกบ้าง แต่ข้างล่างเนี๊ยบมาก อยากให้เจ้าพระยาเราแบบนี้บ้างจัง เราต้องอย่างทิ้งขยะนะ อากาศดีคนออกมานั่งริมแม่น้ำกันเต็มเลย ขึ้นฝั่งล่ะค่ะ เขาโปรโมทล่วงหน้าเลยนะคะ,combined_wav2/combined_output_2_258.wav
258, 2024 France will host the Oylmpics 2024.  Let's take a picture.  Prom is good at searching.    The popular local restaurant here. google translate   Let's google translate it.  tuna tataki Mine is tuna tataki.  terrine Prom is having terrine.  white asparagus Mom is having white asparagus.,ฝรั่งเศสจะเป็นเจ้าภาพโอลิมปิก ถ่ายไว้เลย คุณพร้อมเสิร์ชเก่งเสมอ ร้านอาหารโลคอลที่ดังมากๆ ของที่นี่ สิคะรออะไร นี่ของเก๋ ของพร้อม ของคุณแม่,combined_wav2/combined_output_2_259.wav
259,   Looks good. This is a real Frech dish.  risotto I'm having risotto.  Rice with asparagus.    Chocolate is very warm.  We finished dinner today.  Walking through Arc de triomphe  Champs Elysees   is Champs Elysees with lots of brand names.,ดูดีมาก อันนี้ฝรั่งเศสแท้เลย ของเก๋ ข้าวผัดหน่อไม้ ช็อกโกแลตค่ะ ดูสิคะอุ่นมาก ดินเนอร์จบแล้วนะคะวันนี้ เดินทะลุประตูชัยแบบเมื่อวาน จะเป็น ที่มีแบรนด์เนมต่างๆ,combined_wav2/combined_output_2_260.wav
260," Good bye, my room.  We're moving out today.  Moving to Louvre Museum zone.  It's cold but shiny.  I'll be darken after this trip.  I run to the light when getting cold.  I have a lunch appointment.  Why?",บ๊ายบายรูมของเรา วันนี้เราย้ายฝั่งแล้วนะคะ จะย้ายไปโซนลูฟวร์มิวเซียม เย็นเจี๊ยบแต่แดดแรงเปรี้ยง เสร็จทริปนี้เก๋ดำแน่ พอหนาวก็วิ่งโดนแดด มีนัดทานข้าวเที่ยง ทำไมเหรอคะ,combined_wav2/combined_output_2_261.wav
261," Eating is big deal, so I must be punctual.  We walked along the underpass.  To look under the arc.  monument   It's a monument to thank soldiers.  Every name was written on the wall.  This is the largest arc in the world.  airbnb   Before checking in the airbnb,  Very hard to book.",เรื่องกินเรื่องใหญ่ต้องไปตรงเวลา ลอดอุโมงค์ใต้ถนนมา มาดูใต้อาร์ค นี่เป็น เพื่อขอบคุณทหารกล้า ตามกำแพงจะมีชื่อทหารทุกคน อันนี้เป็นประตูชัยที่ใหญ่ที่สุดในโลก ก่อนไปเช็ค ที่เราเช่า จองยากมาก,combined_wav2/combined_output_2_262.wav
262, We booked it 3 months ago.    This place looks old.  Orange wine.  Pair with this dish.  My fourth glass.  sorbet Sorbet for my dessert.  Pink wine.  This is our resident.  Is our room beautiful?,จองมาก่อนสามเดือนนะ ที่นี่จะเป็นเก่าๆ หมดเลย ไวน์สีส้ม ทานกับอาหารจานนี้นะคะ แก้วที่สี่ ของหวานแล้วนะคะ ไวน์สีชมพู ถึงเรสซิเดนท์เราแล้ว ห้องเราน่ารักมั้ย,combined_wav2/combined_output_2_263.wav
263, We have a rooftop.  Is our bedroom cute?  The living room is cute.  This attic is very cute.  Look at the building in our zone.  The building is beautiful.  I can see the reflection of the other side.  The street here is beautiful.,มีข้างบนดาดฟ้าด้วย ห้องนอนน่ารักมั้ยคะ ห้องดูทีวีน่ารัก น่ารักมีห้องใต้หลังคาด้วย โซนของเราดูดึกสิคะ ตึกสวยจังเลย เห็นเงาสะท้อนของอีกฝั่งนึงอ่ะ ถนนแถวนี้สวยจัง,combined_wav2/combined_output_2_264.wav
264, Louvre     Louvre area has lots of arts.  We meet Yayoi here.  The designer of Louis Vuitton.  Do you see a tall woman?  Very tall.  She's as tall as the 5th-floored building.  poker dot   She's drawing poker dots for Louis Vuitton.  Louis Vuitton   Louis Vuitton building is ver huge.,แถว มีอะไรอาร์ตๆ เยอะมาก อุตส่าห์เดินทางมาเจอคุณยายยาโยอิ ดีไซเนอร์ของหลุยส์วิตตอง เห็นมั้ยใครสูงๆ สูงมากค่ะ สูงเท่ากับตึกหน้าชั้น เขาวาดรูป ให้หลุยส์วิตตอง ตึก ใหญ่มาก,combined_wav2/combined_output_2_265.wav
